title,link
"Exposiciones inmersivas, la delicada línea entre el arte y el ocio",https://www.elmundo.es/cultura/arte/2023/04/22/644298cffdddff2f4f8b45e3.html
¿Qué pasaría si Quevedo fuera el único cantante del mundo? El hilo que ha revolucionado Twitter,https://www.elmundo.es/television/medios/2023/04/21/6442a618e4d4d87f1b8b45c5.html
HOMLI: Descubre cuánto vale tu casa en menos de 1 minuto,https://www.elmundo.es/uestudio/2023/04/20/64415c2e21efa0f26b8b4585.html
"El fotógrafo que engañó al Sony World Press Award con Inteligencia Artificial: ""La IA no es fotografía. No acepto este premio""",https://www.elmundo.es/cultura/2023/04/21/644245bbfdddffa5a08b4581.html
"La caja de los bebés robados de China: ""Si encuentra al niño, llame a la policía""",https://www.elmundo.es/internacional/2023/04/21/64424008fc6c8373798b45af.html
"La turbulenta convivencia entre China y Occidente, una nueva guerra fría entre mundos antagónicos",https://www.elmundo.es/la-lectura/2023/04/20/643fcff5fc6c83e7208b45c1.html
Varios empleados de Google pidieron a la empresa que no lanzara la inteligencia artificial Bard,https://www.elmundo.es/tecnologia/innovacion/2023/04/20/64413ca6fdddff1c2a8b45c9.html
Elon Musk amenaza con demandar a Microsoft por usar datos de Twitter para entrenar su modelo de inteligencia artificial,https://www.elmundo.es/economia/empresas/2023/04/20/6440f906e4d4d8c64b8b45dc.html
El Clásico de los libros de historia: ¿Quién era el equipo del Régimen?,https://www.elmundo.es/deportes/futbol/2023/04/20/64402d64fc6c83644b8b45b6.html
La familia de Schumacher planea demandar a la revista que publicó la entrevista falsa con el campeón de F1,https://www.elmundo.es/television/medios/2023/04/20/6440e03421efa0cc258b4582.html
"Odilo: una edtech para
dominarlas
a todas",https://www.elmundo.es/economia/actualidad-economica/2023/04/20/643fdcdefdddffe2108b458d.html
Una Inteligencia Artificial recrea cómo sonaría un nuevo disco de Oasis,https://www.elmundo.es/cultura/2023/04/19/64403960fc6c83cf608b45d2.html
